# Northern Territory
136.56584 -12.99573
136.55378 -12.9875
136.5634 -12.97649
136.55458 -12.96396
136.53952 -12.96947
136.53169 -12.98221
136.51721 -12.97649
136.50381 -12.98313
136.49237 -12.9922
136.47892 -12.98371
136.46482 -12.97359
136.45227 -12.98315
136.46284 -12.99492
136.4799 -12.99818
136.49641 -12.9938
136.50793 -13.0042
136.51756 -13.0151
136.53182 -13.02224
136.53039 -13.04161
136.53773 -13.05631
136.55821 -13.05754
136.55458 -13.07991
136.54643 -13.09368
136.53993 -13.10912
136.53556 -13.1271
136.52915 -13.14661
136.51279 -13.13949
136.49277 -13.14954
136.48386 -13.16081
136.47999 -13.17792
136.47545 -13.19715
136.4724 -13.21501
136.47596 -13.23435
136.46805 -13.24725
136.45569 -13.25497
136.44831 -13.24097
136.45424 -13.22444
136.44169 -13.21693
136.43447 -13.23194
136.41649 -13.23432
136.40136 -13.24178
136.39185 -13.25447
136.38352 -13.27057
136.37707 -13.28433
136.36606 -13.29806
136.35387 -13.31434
136.34391 -13.32568
136.33283 -13.31521
136.3229 -13.30387
136.33191 -13.29021
136.33848 -13.27472
136.33352 -13.2595
136.34369 -13.24632
136.35796 -13.25438
136.37824 -13.24516
136.38707 -13.23204
136.38209 -13.2168
136.37572 -13.20243
136.36777 -13.18658
136.36977 -13.16732
136.36078 -13.155
136.36869 -13.14091
136.36229 -13.12722
136.36747 -13.11084
136.36375 -13.09278
136.37144 -13.07864
136.36849 -13.06128
136.35663 -13.05277
136.34166 -13.0465
136.33323 -13.03272
136.32648 -13.05391
136.31305 -13.06542
136.30864 -13.08117
136.3028 -13.09536
136.29307 -13.10664
136.31139 -13.1085
136.32142 -13.11984
136.31077 -13.13757
136.31308 -13.15655
136.29946 -13.166
136.28058 -13.16441
136.28486 -13.14665
136.27562 -13.15815
136.25966 -13.15356
136.25559 -13.13693
136.24378 -13.14561
136.2286 -13.13944
136.21773 -13.15205
136.23288 -13.15721
136.24021 -13.17042
136.23546 -13.18666
136.24253 -13.20447
136.22376 -13.20212
136.21392 -13.21605
136.21146 -13.23462
136.20238 -13.24562
136.18453 -13.24347
136.17391 -13.23316
136.16221 -13.24195
136.16613 -13.26298
136.17946 -13.27236
136.16047 -13.27125
136.1522 -13.25567
136.14736 -13.23795
136.14586 -13.21664
136.13415 -13.20714
136.14222 -13.19354
136.14872 -13.1761
136.15212 -13.15488
136.1507 -13.13536
136.14525 -13.12052
136.12545 -13.13341
136.11738 -13.14706
136.10196 -13.15423
136.1074 -13.17064
136.09456 -13.18383
136.08782 -13.19785
136.07769 -13.21037
136.08433 -13.22406
136.0673 -13.22712
136.05007 -13.23918
136.05544 -13.25429
136.05399 -13.27584
136.05214 -13.29608
136.04423 -13.3113
136.03626 -13.29886
136.03916 -13.28013
136.03383 -13.26225
136.02889 -13.24697
136.02196 -13.23278
136.0167 -13.21762
136.00034 -13.21345
135.98543 -13.22197
135.97513 -13.236
135.97249 -13.25479
135.96685 -13.27021
135.96621 -13.29002
135.95742 -13.27871
135.95253 -13.26338
135.94048 -13.25539
135.91872 -13.26985
135.90914 -13.28686
135.90412 -13.30451
135.88942 -13.31775
135.88331 -13.33201
135.87958 -13.35147
135.88668 -13.36701
135.90154 -13.37233
135.91349 -13.38048
135.92284 -13.39233
135.92174 -13.41213
135.93812 -13.41646
135.95362 -13.41174
135.96984 -13.40772
135.96831 -13.42818
135.96277 -13.4429
135.94794 -13.43558
135.93094 -13.44128
135.93578 -13.45656
135.92318 -13.46507
135.91569 -13.44888
135.90323 -13.44122
135.89708 -13.42681
135.87681 -13.42672
135.86326 -13.4348
135.85705 -13.44865
135.86332 -13.46577
135.85755 -13.48229
135.85998 -13.50167
135.85627 -13.51804
135.86501 -13.53108
135.86638 -13.55202
135.85889 -13.56531
135.83971 -13.56684
135.83898 -13.58675
135.84246 -13.60496
135.85195 -13.61657
135.86558 -13.62357
135.87096 -13.64062
135.87551 -13.66385
135.89057 -13.67079
135.90227 -13.66215
135.91414 -13.67073
135.90186 -13.6797
135.88357 -13.69205
135.87769 -13.70778
135.88697 -13.72448
135.89803 -13.7364
135.91327 -13.74509
135.93555 -13.74594
135.9572 -13.74299
135.97413 -13.73549
135.98604 -13.72012
136.00118 -13.71293
136.01264 -13.70243
136.02186 -13.69068
136.03425 -13.68195
136.03228 -13.66324
136.04516 -13.65359
136.06461 -13.65096
136.08051 -13.65604
136.07619 -13.67211
136.05697 -13.67778
136.05329 -13.69652
136.04195 -13.70611
136.03402 -13.71851
136.03599 -13.73673
136.02218 -13.75116
136.01362 -13.7628
136.01059 -13.78115
136.00991 -13.80247
136.01577 -13.82165
136.01034 -13.83627
135.99479 -13.85214
135.99097 -13.86865
135.98874 -13.89334
135.97841 -13.90523
135.96891 -13.91577
135.96415 -13.9313
135.95589 -13.94338
135.94626 -13.9541
135.93369 -13.96218
135.92357 -13.97296
135.91272 -13.98515
135.90759 -14.00057
135.91274 -14.01619
135.91311 -14.03892
135.90957 -14.05564
135.90514 -14.07416
135.89781 -14.08747
135.88985 -14.09987
135.88937 -14.12228
135.88618 -14.14345
135.88448 -14.16195
135.89114 -14.17673
135.90242 -14.18879
135.88777 -14.18054
135.87134 -14.18728
135.85725 -14.19541
135.84283 -14.20528
135.83102 -14.21584
135.81789 -14.22761
135.79881 -14.22957
135.78461 -14.23667
135.77521 -14.25178
135.76384 -14.26294
135.7522 -14.27366
135.73859 -14.28202
135.71746 -14.28412
135.72723 -14.29489
135.72133 -14.31037
135.71298 -14.32461
135.70695 -14.34123
135.69627 -14.3571
135.68536 -14.37302
135.67812 -14.38753
135.66724 -14.39928
135.67191 -14.41619
135.65382 -14.4189
135.63603 -14.42253
135.61739 -14.42529
135.60986 -14.43882
135.60193 -14.45093
135.59669 -14.47064
135.59056 -14.48638
135.58838 -14.50538
135.57208 -14.51117
135.5627 -14.52361
135.5551 -14.53605
135.54161 -14.55214
135.5314 -14.57321
135.52592 -14.58864
135.52229 -14.60731
135.51772 -14.62468
135.52422 -14.63904
135.53682 -14.64655
135.51895 -14.64946
135.51056 -14.66239
135.50006 -14.6731
135.48517 -14.66754
135.46634 -14.67507
135.45549 -14.68448
135.44466 -14.69529
135.43687 -14.70876
135.42505 -14.72761
135.40979 -14.73723
135.39867 -14.72326
135.38689 -14.71411
135.36404 -14.71648
135.3476 -14.71271
135.33226 -14.70801
135.34706 -14.72253
135.36223 -14.72869
135.37933 -14.72368
135.38527 -14.74281
135.39128 -14.76537
135.39566 -14.7869
135.3942 -14.80822
135.40192 -14.82578
135.40885 -14.84205
135.41275 -14.85896
135.41747 -14.87506
135.42854 -14.89262
135.43115 -14.91127
135.44199 -14.92178
135.44888 -14.93598
135.4561 -14.94942
135.46651 -14.9635
135.47742 -14.97367
135.49333 -14.98129
135.51035 -14.99671
135.5217 -15.00677
135.534 -15.0145
135.55069 -15.02211
135.56663 -15.03195
135.57715 -15.04147
135.5952 -15.0482
135.61208 -15.05186
135.62752 -15.04686
135.64967 -15.04865
135.66203 -15.05658
135.66995 -15.07049
135.68488 -15.07598
135.69752 -15.08397
135.70275 -15.09887
135.68176 -15.10008
135.70076 -15.10425
135.71841 -15.1075
135.70953 -15.12006
135.70164 -15.13262
135.71541 -15.12254
135.72873 -15.11545
135.74994 -15.11684
135.76056 -15.12625
135.77408 -15.13406
135.78847 -15.14399
135.80139 -15.15154
135.81923 -15.16005
135.83339 -15.16759
135.84744 -15.17442
135.8606 -15.1817
135.87448 -15.19092
135.8862 -15.20112
135.8958 -15.21161
135.90596 -15.22318
135.91344 -15.23692
135.92488 -15.24653
135.937 -15.25695
135.95212 -15.26405
135.96634 -15.27152
135.97781 -15.28058
135.99055 -15.28893
136.00507 -15.29684
136.01947 -15.30372
136.03218 -15.31228
136.04597 -15.3196
136.06084 -15.33043
136.07268 -15.33992
136.08618 -15.34658
136.10071 -15.35432
136.1171 -15.35879
136.13129 -15.36648
136.14336 -15.37699
136.15699 -15.38506
136.16945 -15.39297
136.18822 -15.39173
136.20808 -15.39401
136.22017 -15.40528
136.23866 -15.41526
136.23901 -15.43636
136.24348 -15.45466
136.25082 -15.47415
136.26237 -15.49666
136.26532 -15.5206
136.27068 -15.53678
136.27666 -15.55231
136.28613 -15.56473
136.29739 -15.57627
136.30914 -15.58493
136.31921 -15.59561
136.32986 -15.60531
136.34228 -15.61396
136.36629 -15.61311
136.38571 -15.6221
136.40085 -15.62748
136.41878 -15.62975
136.43575 -15.64738
136.45364 -15.65436
136.46446 -15.66356
136.47618 -15.67536
136.48875 -15.6865
136.4989 -15.69706
136.50793 -15.70827
136.52156 -15.71924
136.53592 -15.72961
136.54431 -15.74143
136.56379 -15.74268
136.57445 -15.75276
136.58755 -15.75971
136.6015 -15.76721
136.61932 -15.76322
136.62804 -15.77487
136.63554 -15.78783
136.6545 -15.79202
136.67151 -15.79596
136.66705 -15.81345
136.64963 -15.81874
136.67279 -15.81666
136.68674 -15.82409
136.69672 -15.83751
136.70477 -15.85068
136.71378 -15.86216
136.70947 -15.8808
136.69917 -15.89101
136.6911 -15.90371
136.69962 -15.91579
136.70692 -15.932
136.72644 -15.934125
136.74063 -15.92289
136.74954 -15.91056
136.76094 -15.89903
136.77228 -15.88978
136.77575 -15.90975
136.79418 -15.90655
136.81332 -15.90033
136.82901 -15.90481
136.84673 -15.90748
136.86176 -15.91387
136.87518 -15.92464
136.89447 -15.92566
136.90907 -15.9341
136.9317 -15.93374
136.92171 -15.92054
136.91428 -15.90429
136.92898 -15.88758
136.94278 -15.88018
136.95947 -15.87482
136.97864 -15.88078
136.99272 -15.88818
136.99978 -15.87501
137.01324 -15.88529
137.02568 -15.89634
137.03831 -15.9101
137.04794 -15.92107
137.06158 -15.92864
137.07489 -15.93724
137.09621 -15.94939
137.11162 -15.95483
137.13057 -15.95751
137.14606 -15.96506
137.16367 -15.97209
137.17814 -15.98295
137.19112 -15.99137
137.20432 -16.00002
137.21979 -16.00517
137.24173 -16.0076
137.25799 -16.01784
137.26787 -16.02858
137.27726 -16.05114
137.28917 -16.06353
137.30283 -16.07601
137.31289 -16.09287
137.32634 -16.1028
137.34247 -16.11
137.35744 -16.11547
137.37513 -16.12118
137.39028 -16.12757
137.40453 -16.13739
137.42339 -16.13907
137.44094 -16.14283
137.45585 -16.15198
137.47138 -16.16079
137.48973 -16.16416
137.51093 -16.16586
137.52826 -16.16994
137.54014 -16.17825
137.53524 -16.19505
137.54325 -16.18164
137.55622 -16.17429
137.5414 -16.16815
137.56189 -16.17351
137.57775 -16.17769
137.6021 -16.18644
137.61825 -16.19481
137.6337 -16.20262
137.65281 -16.20841
137.66486 -16.21666
137.68319 -16.2237
137.70132 -16.22693
137.71866 -16.22981
137.73417 -16.23897
137.73928 -16.25582
137.74062 -16.27579
137.7654 -16.28268
137.77456 -16.29535
137.78057 -16.31179
137.79175 -16.32926
137.80278 -16.33915
137.81154 -16.35147
137.82026 -16.36366
137.83147 -16.37479
137.84064 -16.38848
137.84691 -16.40297
137.86153 -16.42358
137.87737 -16.43929
137.89327 -16.45077
137.90978 -16.46301
137.92795 -16.47679
137.93999 -16.48566
137.94807 -16.49851
137.96755 -16.518

132.90181 -11.16029
132.88358 -11.16797
132.87148 -11.15531
132.85724 -11.14951
132.87625 -11.14693
132.8931 -11.14131
132.91252 -11.14312

130.40926 -11.1734
130.42048 -11.18429
130.43538 -11.19703
130.44576 -11.20717
130.45699 -11.22236
130.46822 -11.23744
130.47899 -11.25008
130.48972 -11.2618
130.50121 -11.27054
130.51429 -11.27816
130.53154 -11.28455
130.54618 -11.27732
130.56176 -11.27127
130.57561 -11.28177
130.59328 -11.28775
130.60346 -11.30007
130.60268 -11.31938
130.59241 -11.3305
130.58138 -11.34141
130.56369 -11.34579
130.55602 -11.35917
130.55629 -11.38027
130.56589 -11.39465
130.58149 -11.40135
130.58991 -11.41497
130.60436 -11.42129
130.59214 -11.40878
130.59809 -11.39274
130.61704 -11.38776
130.6298 -11.37814
130.64205 -11.36928
130.64602 -11.35185
130.6554 -11.33856
130.65961 -11.35519
130.65625 -11.37333
130.66208 -11.39076
130.66433 -11.40865
130.67527 -11.41878
130.68279 -11.4342
130.69275 -11.44699
130.69507 -11.4664
130.70609 -11.48044
130.71825 -11.4712
130.73522 -11.47565
130.75409 -11.47934
130.7603 -11.49563
130.77724 -11.50491
130.79516 -11.51103
130.81022 -11.52688
130.80608 -11.5089
130.79465 -11.49975
130.78199 -11.48942
130.76644 -11.4842
130.77228 -11.46714
130.75779 -11.46153
130.75312 -11.44572
130.7385 -11.43794
130.72631 -11.42141
130.70514 -11.42246
130.69742 -11.41014
130.70063 -11.39298
130.71206 -11.38304
130.73411 -11.38215
130.75347 -11.37629
130.76964 -11.36892
130.78676 -11.36541
130.8061 -11.36393
130.82323 -11.361
130.83936 -11.35677
130.85541 -11.3487
130.86623 -11.33773
130.88018 -11.32755
130.89037 -11.31447
130.90979 -11.31093
130.92501 -11.31718
130.94501 -11.32556
130.96166 -11.3319
130.97757 -11.33766
130.98864 -11.34805
130.9992 -11.35801
131.01769 -11.36005
131.0246 -11.3753
131.0232 -11.39467
131.01592 -11.41332
131.02866 -11.40521
131.03243 -11.38533
131.03617 -11.36356
131.04731 -11.3534
131.04923 -11.33509
131.04226 -11.32165
131.05544 -11.3137
131.06902 -11.30634
131.0906 -11.30412
131.1017 -11.29043
131.11234 -11.27935
131.11295 -11.25885
131.12908 -11.25461
131.14815 -11.25003
131.16501 -11.26389
131.16735 -11.28237
131.16985 -11.30014
131.17366 -11.31844
131.18601 -11.32963
131.19967 -11.34059
131.21303 -11.35128
131.22326 -11.36492
131.21563 -11.34432
131.21561 -11.32219
131.21152 -11.3046
131.19103 -11.30318
131.20221 -11.28678
131.19852 -11.27037
131.20102 -11.25192
131.20582 -11.23366
131.21944 -11.22651
131.24056 -11.22223
131.24997 -11.21018
131.25767 -11.19086
131.271285 -11.198095
131.28736 -11.19401
131.2994 -11.20384
131.30681 -11.21701
131.3158 -11.22854
131.30756 -11.24157
131.29992 -11.25524
131.3033 -11.2737
131.32348 -11.27474
131.32773 -11.25816
131.34108 -11.25085
131.35929 -11.25363
131.37143 -11.26216
131.37088 -11.28173
131.3783 -11.2955
131.39801 -11.29399
131.39995 -11.27575
131.40403 -11.25788
131.42371 -11.26054
131.43746 -11.26802
131.44288 -11.28636
131.43114 -11.29534
131.43529 -11.31185
131.44887 -11.31905
131.46169 -11.32681
131.45444 -11.34151
131.45914 -11.35708
131.4688 -11.36817
131.4656 -11.38598
131.47756 -11.39672
131.48913 -11.3867
131.5067 -11.38971
131.52297 -11.39421
131.53217 -11.40684
131.53746 -11.42384
131.53796 -11.4435
131.53736 -11.46316
131.52787 -11.47636
131.51338 -11.46946
131.49537 -11.47247
131.48435 -11.48802
131.47182 -11.49555
131.4641 -11.5121
131.46047 -11.5291
131.45528 -11.54736
131.46253 -11.56361
131.45615 -11.57787
131.4697 -11.58578
131.473 -11.6043
131.45826 -11.61098
131.44184 -11.60635
131.42661 -11.61429
131.41594 -11.60109
131.40502 -11.59104
131.3858 -11.58845
131.37435 -11.59829
131.36876 -11.61449
131.36049 -11.63224
131.35161 -11.64787
131.34198 -11.65901
131.33606 -11.67701
131.32703 -11.68808
131.31524 -11.69875
131.30198 -11.71323
131.29056 -11.72303
131.28298 -11.73784
131.26549 -11.73255
131.25019 -11.73793
131.23844 -11.74719
131.22562 -11.75472
131.20931 -11.76656
131.19722 -11.77679
131.18592 -11.78723
131.17289 -11.79503
131.16068 -11.80332
131.14299 -11.80892
131.12711 -11.81859
131.11307 -11.82645
131.09739 -11.8334
131.08037 -11.84008
131.06891 -11.85307
131.05571 -11.86976
131.0477 -11.88208
131.02746 -11.8826
131.01519 -11.89175
131.00254 -11.9023
130.99349 -11.91424
130.98333 -11.92668
130.97247 -11.93606
130.95383 -11.93055
130.93572 -11.92514
130.92489 -11.90859
130.91468 -11.89847
130.90485 -11.88742
130.89328 -11.878
130.88012 -11.86909
130.8676 -11.85849
130.85296 -11.85039
130.83371 -11.84802
130.81394 -11.84555
130.79265 -11.84031
130.77999 -11.83188
130.76415 -11.82617
130.74912 -11.81878
130.73771 -11.81018
130.72469 -11.80261
130.70707 -11.79989
130.68827 -11.79681
130.6784 -11.78629
130.68195 -11.763
130.66375 -11.75812
130.64791 -11.75062
130.63738 -11.73897
130.62685 -11.72747
130.60804 -11.72031
130.59578 -11.71235
130.5853 -11.69939
130.57029 -11.69237
130.55942 -11.67691
130.54195 -11.6724
130.52767 -11.6792
130.51107 -11.67028
130.49404 -11.65663
130.48651 -11.6432
130.47976 -11.62969
130.47748 -11.60507
130.48317 -11.58942
130.48941 -11.57246
130.48826 -11.55099
130.47571 -11.54031
130.46012 -11.53475
130.45421 -11.51948
130.44156 -11.50962
130.43172 -11.49925
130.4347 -11.47955
130.42989 -11.46335
130.41878 -11.45397
130.42251 -11.43746
130.419 -11.41838
130.41527 -11.39908
130.40964 -11.38392
130.41025 -11.36452
130.39158 -11.36643
130.38715 -11.34904
130.39467 -11.33539
130.3987 -11.31747
130.40888 -11.30727
130.39653 -11.29003
130.39032 -11.27557
130.37796 -11.26701
130.36533 -11.2579
130.36622 -11.23484
130.36872 -11.21649
130.37136 -11.19402
130.37258 -11.1734
130.38959 -11.16963

132.64802 -11.21328
132.65283 -11.19591
132.66361 -11.18613
132.68194 -11.18822
132.6713 -11.19849

132.73051 -11.29628
132.72116 -11.28553

131.20493 -11.33957
131.18885 -11.33432
131.19494 -11.32007
131.20548 -11.31056

130.33041 -11.32213
130.35036 -11.33331
130.35521 -11.3494
130.36046 -11.36728
130.37104 -11.39267
130.38059 -11.40321
130.3888 -11.41695
130.40056 -11.42585
130.40368 -11.44422
130.39692 -11.45847
130.38901 -11.47082
130.37983 -11.48166
130.37728 -11.50082
130.3834 -11.51652
130.39203 -11.52798
130.40045 -11.5401
130.4122 -11.54883
130.43425 -11.55441
130.44733 -11.56654
130.46312 -11.57401
130.46241 -11.59365
130.46207 -11.61394
130.4657 -11.63453
130.46691 -11.65574
130.46167 -11.67529
130.45327 -11.6896
130.46618 -11.68227
130.48041 -11.67042
130.49663 -11.67614
130.50974 -11.68381
130.52793 -11.69384
130.54865 -11.69042
130.56127 -11.70142
130.57441 -11.7097
130.58968 -11.71537
130.59528 -11.73226
130.61084 -11.73711
130.62694 -11.74358
130.63944 -11.75251
130.6364 -11.77054
130.62487 -11.79187
130.61973 -11.80746
130.61084 -11.82324
130.59104 -11.82563
130.57375 -11.81935
130.55384 -11.81976
130.53536 -11.82339
130.5188 -11.82711
130.50121 -11.82989
130.48453 -11.82364
130.46479 -11.81724
130.44414 -11.81691
130.43105 -11.80894
130.41411 -11.80366
130.39599 -11.80109
130.38175 -11.79454
130.36612 -11.78475
130.34967 -11.77859
130.33134 -11.77618
130.31546 -11.77077
130.30029 -11.77616
130.28336 -11.78084
130.26361 -11.78571
130.2453 -11.79094
130.22874 -11.7966
130.2121 -11.80226
130.19487 -11.80586
130.17583 -11.80968
130.15994 -11.81631
130.13354 -11.82336
130.11311 -11.82621
130.09663 -11.82057
130.07559 -11.82125
130.05565 -11.81921
130.03993 -11.81368
130.02882 -11.8032
130.02469 -11.7871
130.02693 -11.7674
130.03558 -11.75603
130.05096 -11.76102
130.06987 -11.76398
130.06245 -11.75103
130.06898 -11.73534
130.07188 -11.71602
130.06999 -11.69487
130.07376 -11.67348
130.09392 -11.67611
130.10693 -11.68534
130.11529 -11.69719
130.12958 -11.70386
130.15001 -11.70535
130.16341 -11.69591
130.17508 -11.68393
130.18664 -11.67076
130.19495 -11.65732
130.21339 -11.66045
130.21072 -11.67879
130.20396 -11.69396
130.21492 -11.68056
130.23529 -11.68162
130.24629 -11.69318
130.25822 -11.70322
130.27566 -11.69945
130.25796 -11.69514
130.24982 -11.68009
130.24385 -11.66362
130.23575 -11.65086
130.22206 -11.63974
130.20451 -11.64253
130.19437 -11.62488
130.19881 -11.60636
130.20116 -11.58713
130.19518 -11.57204
130.18107 -11.56466
130.1812 -11.54459
130.19309 -11.5338
130.19835 -11.51696
130.19622 -11.49856
130.18734 -11.48646
130.16903 -11.48816
130.1496 -11.4871
130.15807 -11.47177
130.16997 -11.46228
130.17562 -11.44517
130.17989 -11.42931
130.19582 -11.42496
130.21228 -11.41779
130.22634 -11.41165
130.23426 -11.39719
130.23919 -11.38116
130.24451 -11.36644
130.25011 -11.35009
130.26392 -11.34184
130.28273 -11.34376
130.29882 -11.33886
130.31363 -11.33218

132.79809 -11.39554
132.78385 -11.38963
132.77499 -11.37741
132.79089 -11.38258

133.46466 -11.46563
133.47772 -11.48207
133.48257 -11.49837
133.49187 -11.50965
133.47731 -11.51847
133.45505 -11.51596
133.4416 -11.50797
133.42426 -11.51233
133.41647 -11.52736
133.40056 -11.53162
133.3903 -11.54349
133.39597 -11.52703
133.40124 -11.50754
133.39153 -11.49577
133.40778 -11.49043
133.42796 -11.4881
133.44138 -11.48117

136.46167 -11.49853
136.45915 -11.51715
136.45201 -11.53031
136.43405 -11.53518
136.42564 -11.54731
136.40556 -11.54834
136.39224 -11.55594
136.37934 -11.56338
136.36701 -11.55221
136.38179 -11.54568
136.3871 -11.53069
136.40037 -11.52205
136.42074 -11.51436
136.4298 -11.5008
136.44462 -11.49525
136.4532 -11.48149
136.4643 -11.47183
136.47267 -11.48378

131.95939 -11.48868
131.94819 -11.47822

132.33508 -11.54115
132.33677 -11.51992

136.10839 -11.56752
136.11019 -11.54809

136.27046 -11.5878
136.27943 -11.60073
136.29591 -11.6051
136.31692 -11.60473
136.30577 -11.59464
136.29553 -11.58357
136.30754 -11.57478
136.32002 -11.58373
136.3376 -11.58858
136.348 -11.5779
136.35397 -11.56214
136.37226 -11.5664
136.37701 -11.58227
136.36877 -11.59581
136.35073 -11.59872
136.33735 -11.60659
136.33259 -11.62332
136.3177 -11.6177
136.30752 -11.628
136.29872 -11.64008
136.28973 -11.62677
136.27507 -11.62017
136.26002 -11.62544
136.27249 -11.63369
136.26663 -11.65167
136.25527 -11.66083
136.23614 -11.6646
136.22767 -11.65265
136.21333 -11.659
136.20208 -11.66833
136.19056 -11.67765
136.18121 -11.68881
136.16564 -11.69436
136.17346 -11.67995
136.17184 -11.66145
136.16511 -11.64651
136.18554 -11.64729
136.20075 -11.65222
136.21409 -11.64533
136.23141 -11.6413
136.2266 -11.62521
136.24342 -11.61955
136.23921 -11.60085
136.25254 -11.5907

132.30654 -11.56501
132.31916 -11.57304
132.31826 -11.59292
132.29881 -11.59155

132.11471 -11.57546
132.12405 -11.56428
132.13647 -11.57519
132.141 -11.59448
132.14994 -11.60676
132.14105 -11.62212
132.1238 -11.62574
132.10971 -11.61221
132.11962 -11.59947

136.07899 -11.60534
136.07678 -11.58647

133.44311 -11.59305
133.46181 -11.59552
133.47511 -11.60676
133.4801 -11.62252
133.46052 -11.62011
133.44257 -11.62433
133.42635 -11.62961
133.42053 -11.64623
133.41414 -11.62976
133.39809 -11.63537
133.39178 -11.65074
133.40169 -11.66153
133.39462 -11.67462
133.37671 -11.68038
133.36476 -11.67212
133.36333 -11.65351
133.35951 -11.63689
133.35056 -11.62566
133.36655 -11.61832
133.38068 -11.61157
133.39476 -11.60243
133.40507 -11.58767
133.42693 -11.5872

136.20764 -11.64102
136.19747 -11.63102
136.19255 -11.61401
136.20558 -11.62182

136.05946 -11.64784
136.06213 -11.62993

132.55924 -11.63838
132.56811 -11.64994
132.58175 -11.6576
132.60433 -11.65399
132.62528 -11.65482
132.64236 -11.65138
132.6479 -11.66672
132.64143 -11.68981
132.63841 -11.70817
132.63038 -11.72166
132.61129 -11.72622
132.59283 -11.72996
132.56983 -11.72467
132.55017 -11.72076
132.53504 -11.71418
132.52636 -11.70088
132.51905 -11.68759
132.50309 -11.6829
132.50266 -11.66283
132.50169 -11.64315
132.51669 -11.63769
132.53829 -11.6388

136.00878 -11.64955
136.02189 -11.64087
136.03881 -11.64667
136.05502 -11.65339
136.04432 -11.66352
136.03295 -11.67327
136.02474 -11.68583
136.01231 -11.6989
136.00206 -11.70989
135.98483 -11.71446
135.9694 -11.70778
135.95556 -11.7011
135.95147 -11.6844
135.9609 -11.67097
135.97497 -11.6649
135.99244 -11.65556

132.6503 -11.67523
132.65562 -11.65745

136.82391 -11.67652
136.82821 -11.66082

136.13093 -11.72547
136.12487 -11.71096
136.13749 -11.70082
136.13862 -11.68182
136.15203 -11.69099
136.1488 -11.70804

135.16692 -11.70911
135.15226 -11.69995

135.95428 -11.73324
135.9756 -11.73223
135.96893 -11.74576
135.96159 -11.76033
135.9419 -11.7662
135.93756 -11.75015

136.51501 -11.80584
136.51634 -11.78663
136.53176 -11.77923
136.53419 -11.76082
136.54405 -11.77167
136.55644 -11.78001
136.56999 -11.77262
136.58349 -11.76533
136.58908 -11.74935
136.60845 -11.75119
136.61653 -11.7384
136.60853 -11.75521
136.59526 -11.76277
136.58465 -11.77514
136.57647 -11.78967
136.55667 -11.79178
136.53747 -11.79623

136.07739 -11.77337
136.07995 -11.75589
136.09315 -11.74878
136.08764 -11.7634

135.88087 -11.76004
135.89976 -11.75852
135.91024 -11.76874
135.92834 -11.77552
135.93374 -11.79351
135.9291 -11.80948
135.91558 -11.8188
135.90528 -11.83337
135.90171 -11.85107
135.88674 -11.8579
135.87329 -11.86749
135.85816 -11.87861
135.84945 -11.89176
135.83956 -11.90302
135.83329 -11.91905
135.82117 -11.93661
135.81145 -11.94911
135.79783 -11.96418
135.7848 -11.97274
135.76363 -11.97176
135.74265 -11.97518
135.73662 -11.99137
135.72657 -12.00295
135.7026 -12.00323
135.68404 -12.00794
135.66619 -12.01281
135.64901 -12.01687
135.62957 -12.02234
135.61812 -12.03191
135.60236 -12.03716
135.59231 -12.05193
135.5785 -12.05864
135.56876 -12.07011
135.56173 -12.05639
135.56026 -12.03784
135.5633 -12.02015
135.56746 -12.00174
135.57811 -11.98848
135.58669 -11.97463
135.58907 -11.95563
135.6055 -11.96124
135.62014 -11.9726
135.64278 -11.97304
135.65616 -11.96585
135.66626 -11.95253
135.66959 -11.93581
135.69042 -11.93739
135.70849 -11.93463
135.72475 -11.93931
135.74187 -11.93319
135.7544 -11.92323
135.767 -11.91381
135.7884 -11.90404
135.79938 -11.89348
135.81049 -11.88206
135.82179 -11.86971
135.83316 -11.85747
135.83563 -11.83977
135.84716 -11.84847
135.86103 -11.84165
135.87437 -11.82745
135.88098 -11.80936
135.88594 -11.79231
135.87005 -11.78737
135.86407 -11.77306

136.02825 -11.81272
136.03514 -11.79761
136.04289 -11.78283
136.04214 -11.80209

136.47607 -11.82561
136.47972 -11.80677
136.494 -11.80008
136.49696 -11.81807
136.48889 -11.83357
136.47915 -11.84523
136.4826 -11.86262
136.48623 -11.88278
136.47824 -11.89937
136.46382 -11.89361
136.46946 -11.87842
136.46022 -11.86692
136.47482 -11.85887
136.47082 -11.8424

136.64593 -11.84048
136.65992 -11.83437
136.6753 -11.82642

135.9497 -11.90501
135.94645 -11.8876
135.95367 -11.87255
135.96972 -11.86419
135.98175 -11.85162
135.97567 -11.86558
135.96824 -11.88009
135.95985 -11.89217

136.4058 -11.87744
136.40361 -11.85923
136.41616 -11.86812
136.42909 -11.87554
136.43161 -11.8937
136.41339 -11.89618
136.40031 -11.90416
136.38182 -11.90696
136.38929 -11.8931

136.45362 -11.90357
136.44584 -11.91955

135.05568 -11.95391
135.04615 -11.93926
135.05193 -11.92212
135.07447 -11.91886
135.09414 -11.92059
135.11255 -11.92487
135.10578 -11.9418
135.08472 -11.943

130.94193 -11.93126
130.95968 -11.93791

136.2874 -11.97739
136.30624 -11.97562
136.30397 -11.99343
136.316 -12.0014
136.30708 -12.01348
136.29345 -12.02109
